timestamp,frame_number,status,method,contour_count,person_count
2026-07-09 09:46:40.615,284,MOTION DETECTED,Background Subtraction (MOG2),14,14
2026-07-09 09:46:40.661,285,MOTION DETECTED,Background Subtraction (MOG2),11,11
2026-07-09 09:46:40.699,286,MOTION DETECTED,Background Subtraction (MOG2),14,14
2026-07-09 09:46:40.782,287,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:40.830,288,MOTION DETECTED,Background Subtraction (MOG2),15,15
2026-07-09 09:46:40.875,289,MOTION DETECTED,Background Subtraction (MOG2),18,18
2026-07-09 09:46:40.921,290,MOTION DETECTED,Background Subtraction (MOG2),20,20
2026-07-09 09:46:40.994,291,MOTION DETECTED,Background Subtraction (MOG2),18,18
2026-07-09 09:46:41.042,292,MOTION DETECTED,Background Subtraction (MOG2),19,19
2026-07-09 09:46:41.081,293,MOTION DETECTED,Background Subtraction (MOG2),25,25
2026-07-09 09:46:41.130,294,MOTION DETECTED,Background Subtraction (MOG2),20,20
2026-07-09 09:46:41.174,295,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:41.213,296,MOTION DETECTED,Background Subtraction (MOG2),25,25
2026-07-09 09:46:41.253,297,MOTION DETECTED,Background Subtraction (MOG2),25,25
2026-07-09 09:46:41.286,298,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:41.373,299,MOTION DETECTED,Background Subtraction (MOG2),24,24
2026-07-09 09:46:41.428,300,MOTION DETECTED,Background Subtraction (MOG2),22,22
2026-07-09 09:46:41.473,301,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:41.524,302,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:41.598,303,MOTION DETECTED,Background Subtraction (MOG2),26,26
2026-07-09 09:46:41.652,304,MOTION DETECTED,Background Subtraction (MOG2),24,24
2026-07-09 09:46:41.702,305,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:41.759,306,MOTION DETECTED,Background Subtraction (MOG2),25,25
2026-07-09 09:46:41.837,307,MOTION DETECTED,Background Subtraction (MOG2),27,27
2026-07-09 09:46:41.881,308,MOTION DETECTED,Background Subtraction (MOG2),25,25
2026-07-09 09:46:41.927,309,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:41.971,310,MOTION DETECTED,Background Subtraction (MOG2),20,20
2026-07-09 09:46:42.044,311,MOTION DETECTED,Background Subtraction (MOG2),21,21
2026-07-09 09:46:42.093,312,MOTION DETECTED,Background Subtraction (MOG2),23,23
2026-07-09 09:46:42.130,313,MOTION DETECTED,Background Subtraction (MOG2),22,22
2026-07-09 09:46:42.211,314,MOTION DETECTED,Background Subtraction (MOG2),21,21
